fid,business_id,name,lat,lon,stars,city,categories
382,dSPA4yql9vUwnYRxHiVtHA,Makiman Sushi,39.9466853,-75.1639951,3.5,Philadelphia,"Sushi Bars, Japanese, Restaurants"
383,Utc1KFuFQ-wwLiUTj5FvmA,Domino's Pizza,39.9178706,-75.1869588,2,Philadelphia,"Sandwiches, Pizza, Restaurants, Chicken Wings"
386,Tdz-vjDRKI6LRzyaW3BMkg,Charlie's Roast Pork,39.9315335419,-75.1496175304,4.5,Philadelphia,"Restaurants, Breakfast & Brunch, Sandwiches"
388,gq4zw-ru_rkZ2UBIanaZFQ,McDonald's,39.9720955382,-75.1588091254,1,Philadelphia,"Fast Food, Food, Burgers, Coffee & Tea, Restaurants"
391,BWITd9JUXP3gSi1z3Y-z8g,In Riva,40.0078746,-75.1924072,4,Philadelphia,"Italian, Food, Nightlife, Pizza, Bars, Cocktail Bars, Beer, Wine & Spirits, Restaurants"
395,m4lkv5ksqtdXvlIVIftH_A,Pearl,39.9517967,-75.1722608,2.5,Philadelphia,"Asian Fusion, Nightlife, Restaurants, Dance Clubs, Lounges, Bars"
397,4EDFnzdMBdrL4tujAA2QZQ,Philippine Jeepney Grill,40.0575027,-75.0525701,3.5,Philadelphia,"Specialty Food, Food, Filipino, Restaurants, Ethnic Food"
398,8LonS_bxNmCDk3FWiG9lzA,Tomo Sushi & Ramen,39.951923,-75.144335,4.5,Philadelphia,"Japanese, Restaurants, Ramen, Sushi Bars"
399,byYUYIXVxS6IUXC42THYFw,Asian Star,40.0573352,-75.014859,3,Philadelphia,"Thai, Restaurants, Chinese, Japanese, Sushi Bars"
402,Ydo8zFl1PaO--g5zwyVyVg,Loco Lucho's Latino Kitchen,39.9531593,-75.1590984,3.5,Philadelphia,"Spanish, Restaurants, Latin American, Puerto Rican, Caribbean, Cuban"
404,xruWHK8Z5N0JWyQubLHjgA,Potito's Italian American Pastries,39.9210221,-75.1744313,3.5,Philadelphia,"Food, Restaurants, Bakeries"
407,TFnGJlA5l_HDdzGDkNTdTA,Smiths Restaurant and Bar,39.9522486027,-75.1716919961,3,Philadelphia,"American (New), Bars, Nightlife, Lounges, Restaurants"
408,hwXDlBJdtr1cFFM8sy5oPQ,Steve's Prince of Steaks,39.9549777255,-75.199922158,3,Philadelphia,"Pizza, Restaurants, American (Traditional), Cheesesteaks"
409,dO4iyNK2KzLMe1kXLCskbw,St. Declan's Well,39.952126,-75.186438,3.5,Philadelphia,"Nightlife, Music Venues, Irish, Pubs, Irish Pub, Arts & Entertainment, Food, Restaurants, Breweries, Bars, Beer, Wine & Spirits"
411,2er_V-oAd7IbQ5YTY56r7A,Bareburger - Midtown Village,39.9489334,-75.1595088,4,Philadelphia,"Restaurants, Burgers, American (New), Food, American (Traditional), Nightlife, Bars, Cocktail Bars, Salad"
412,FmQygwfW_x8AkEWLXESezQ,Dough Boy Pizza,40.036154,-75.0881369,4.5,Philadelphia,"Restaurants, Pizza"
413,NjUjzEvHfyRcKI7VYwLY0Q,Cafe Habana,39.9519011,-75.175709,4,Philadelphia,"Restaurants, Nightlife, Lounges, Bars"
414,M0_Yc94Yq-G7HV8rrl9fQA,Gaetano’s,39.9604844097,-75.1977337,3.5,Philadelphia,"Pizza, Restaurants, Sandwiches, Cheesesteaks"
417,I5KZm-NnxYeEQsmp6nK5_w,Las Cazuelas Restaurant BYOB,39.9698623,-75.1439919,4,Philadelphia,"Food, Tacos, Mexican, Latin American, Restaurants, Spanish"
419,WJN51928dvjYmaFw-zPKXg,D'S Caribbean And American Food,40.000452,-75.1662905577,3.5,Philadelphia,"Caribbean, Cajun/Creole, Restaurants, Southern"
422,P8QLcGZZOPgl9w_3ARBKiQ,Hai Street Kitchen & Co,39.954687,-75.202181,3.5,Philadelphia,"Japanese, Asian Fusion, Restaurants"
426,89CEDMXZjJRHXGeVIWTwcA,Dae Jang Geum,40.0675529,-75.1472469,4,Philadelphia,"Restaurants, Korean"
431,262I6X8Vi5PXygFmhjeLyA,Sorrento Pizzeria And Grill,39.9498507065,-75.2332982,2,Philadelphia,"Chicken Wings, Pizza, Burgers, Restaurants"
432,Vq77GKtHp2nMsiKbjumgvA,Tony Express,40.004478,-75.152804,5,Philadelphia,"Food, Food Trucks, Mediterranean, Sandwiches, Restaurants, Burgers, Falafel"
434,zUJMvjK6aBeQtVCowZ85-w,Panasian Buffet,40.0308845266,-75.1041150063,3.5,Philadelphia,"Pan Asian, Japanese, Buffets, Restaurants, American (Traditional), Chinese, Seafood"
437,XQ_wVhRayMJGQT9J_WANkw,4 Seasons Grill Mexican Restaurant,40.0030161,-75.1239721,4,Philadelphia,"Mexican, Restaurants"
438,WZPCfTRiN4ipajP7gFfziA,The Centennial Cafe,39.9849894194,-75.2161406602,3.5,Philadelphia,"Restaurants, Coffee & Tea, Food, Breakfast & Brunch, Sandwiches"
439,gXy0a9tOQYLGflwRtqmY5A,Camac,39.948202,-75.162588,3,Philadelphia,"Gay Bars, Bars, Nightlife, American (Traditional), Restaurants"
443,eJhXqSKaYzDS4WBeDq8vEQ,Bistro La Bête,39.9280043,-75.1600446,5,Philadelphia,"French, Restaurants"
446,liy3id4Wj1AaIduwETiVSQ,Sam's Pizza,40.0310045,-75.0836118,2,Philadelphia,"Restaurants, Pizza"
449,6jNFUIKiCCKnLCpGJpkyrg,McDonald's,40.0323183,-75.106562376,1,Philadelphia,"Fast Food, Restaurants, Food, Coffee & Tea, Burgers"
454,zwTmOj4B_OVPMTMYijQiKg,Queen Sheba,39.9489954358,-75.2135489881,4,Philadelphia,"Nightlife, Restaurants, Sports Bars, Bars, Ethiopian"
455,UhIdCsdiWS4K0EkbvVdlAw,Ed's Pizza House,40.0474259,-75.1507643,1.5,Philadelphia,"Restaurants, Pizza"
456,BVe-jR0szZPC6o7r15jp4g,Enzo's,39.9505432,-75.1660506,3.5,Philadelphia,"American (New), Restaurants, Food"
458,Bih0eT_lbbCUwKmGYpX0hw,Ricci's Hoagies,39.9353601,-75.1615836,4,Philadelphia,"Restaurants, Italian, Sandwiches"
459,qot32tHVWZpiJibLTwQGyw,Pina's Pizza,40.0694581,-75.2398454,3.5,Philadelphia,"Restaurants, Italian, Pizza, Seafood"
462,RI33oswGDkIsc0fuQ8GzjA,Oregon Steaks,39.91579,-75.1653879,3.5,Philadelphia,"Restaurants, Cheesesteaks, Sandwiches, Steakhouses, Local Flavor"
468,1pkuCWlH3iEuUAQVHpIuHQ,China Star,39.9702483665,-75.144223438,3,Philadelphia,"Cantonese, Restaurants, Chinese, Szechuan"
469,ukt4QdEiwDubi991eF75TA,Paseo Tapas Bar,39.9684914,-75.176962,2.5,Philadelphia,"Tapas Bars, Restaurants"
475,HFuAKE0uZ-frIMjroeA-cA,SET NoLibs,39.9671493,-75.1404232,4,Philadelphia,"Mexican, Bars, Restaurants, Asian Fusion, Lounges, Nightlife, Salad, Tacos"
480,E-DcL1u330qwvoxXhipmUQ,George's Sandwich Shop,39.9388315986,-75.1579846257,4,Philadelphia,"Italian, Cheesesteaks, Restaurants, Sandwiches"
481,GUNpbcLvHZLE3NpOifjNUQ,Slate,39.9519011,-75.175709,3,Philadelphia,"Restaurants, Bars, American (New), Nightlife"
485,eFvzHawVJofxSnD7TgbZtg,Good Karma Cafe,39.9446092,-75.1578331,4,Philadelphia,"Food, Cafes, Coffee & Tea, Restaurants"
487,teGUSCn6Vlrs07qIgilFHA,Oriental Kitchen,39.971725,-75.1657105,2.5,Philadelphia,"American (Traditional), Restaurants, Chinese"
492,NOPk3f5TedR-fw9HO4VJlQ,Athenian Restaurant,40.0259565956,-75.0442917475,4,Philadelphia,"Food, American (New), Diners, Restaurants, American (Traditional)"
496,zYty3y2eQZQfdCSzyUUbzw,Valley Shepherd Creamery,39.953168623,-75.1589321091,4.5,Philadelphia,"American (New), Grocery, Specialty Food, Cheese Shops, Food, Restaurants"
498,c6r29yLfVhZaSyrtsNVLRQ,The Palace of Indian,39.9299499,-75.1629175,4,Philadelphia,"Restaurants, Indian"
501,mNu6xYO2bn-rvacN12h9WA,In & Out Pizza,40.0700275,-75.1575821,2,Philadelphia,"Pizza, Restaurants"
502,SIoCIxjn4jLt2O-4DajWJw,Mac's Tavern,39.949794,-75.144739,3.5,Philadelphia,"Nightlife, Restaurants, American (New), Bars, Pubs"
508,3kiB39JzdovdlOhQj-nMCw,Pho Hoa Noodle Soup,39.9366969,-75.1614094,3.5,Philadelphia,"Restaurants, Vietnamese"
512,i_5PaxI8DK9EErsHBdwP1A,Tiffin-Etc,39.9701516,-75.1488281,3,Philadelphia,"Restaurants, Indian"
517,pj8Y-5vfbRitnnm2xJFH9w,Jamaican Jerk Hut,39.944275,-75.166787,2.5,Philadelphia,"Caribbean, Restaurants"
518,xYOETY4C57qgs0ldtDYX_Q,Moon Flower House,40.0295791831,-75.0583349168,4.5,Philadelphia,"Juice Bars & Smoothies, Food, Burgers, Restaurants, Sandwiches"
521,XpTNCVbO5wL1DtDyKzKqfA,Holmesburg Bakery,40.0410115,-75.0284172,4,Philadelphia,"Restaurants, Food, Bakeries"
522,eoooZrFnFZhRVuBH_LGcQw,A Taste of Jamaica,40.0638727,-75.1524294,3.5,Philadelphia,"Caribbean, Southern, Restaurants"
523,skW4boArIApRw9DXKXukkA,Champps Penn's Landing,39.9206642975,-75.1416778564,2.5,Philadelphia,"American (Traditional), Sandwiches, Restaurants"
524,fYXCk6Usfd2wzyaBBIM4dw,Rasavat,40.0859735,-75.0463612,5,Philadelphia,"Restaurants, Indian"
527,6LCZLGa09Qifn6rG7-DNrg,Erawan Thai Cuisine,39.953793,-75.155832,3.5,Philadelphia,"Thai, Restaurants"
530,_kSaLnFZIEpOZEg6ZIxKvQ,High Point Cafe,39.9673949,-75.1696764,4,Philadelphia,"Coffee & Tea, Creperies, Bakeries, Cafes, Food, Restaurants"
531,iJOwwuhHP_0BCHmpmJ8l4Q,McDonald's,39.9307946183,-75.2276433154,2,Philadelphia,"Fast Food, Food, Restaurants, Coffee & Tea, Burgers"
533,B2TRCYPklp7a8Ipcz5y-BA,Halal Gyro King,39.95187,-75.159913,4.5,Philadelphia,"Food Trucks, Halal, Food, Street Vendors, Sandwiches, Middle Eastern, Food Stands, Restaurants"
536,fzZxqe9XAtKrx10959x1Rg,Oh So Good,39.9530859,-75.1722814,3.5,Philadelphia,"Asian Fusion, Barbeque, Sandwiches, Restaurants, Soul Food, Delis, Food, Desserts, American (New), Breakfast & Brunch, Buffets, American (Traditional)"
538,wAUkOyvAoyE6F7zuQ3g_UA,Flow State CoffeeBar,39.981907,-75.127012,5,Philadelphia,"Gelato, Restaurants, Cafes, Food, Coffee & Tea"
539,YSQkA13M3dVSrWynCqybaA,The Pink Dolphin,39.9665611,-75.1399345,3,Philadelphia,"Food, Restaurants, Grocery, Delis, Specialty Food, Health Markets"
540,J-ciDDEdIHMcChGIyKZnOg,Cake Life Bake Shop,39.970468014,-75.1345396622,4.5,Philadelphia,"Caterers, Cafes, Event Planning & Services, Food, Cupcakes, Bakeries, Restaurants, Desserts"
541,XBdaG2kQ2Iz9VNGPZokjYg,Maria's Ristorante on Summit,40.0567171,-75.2363521,3.5,Philadelphia,"Italian, Pizza, Restaurants"
542,MKHJy86fkFnMAhZac6wuLw,Chuck E. Cheese,40.076239,-75.03146,2.5,Philadelphia,"Pizza, Venues & Event Spaces, Arcades, Arts & Entertainment, Event Planning & Services, Party & Event Planning, Restaurants, Active Life, Indoor Playcentre, Kids Activities"
543,WIv5kTb_P3jnngPkMeRRNw,Jay's Favorite Sushi Bar,39.950303,-75.166856,3.5,Philadelphia,"Sushi Bars, Restaurants, Japanese"
544,C_EtrXTygRX5RTUOKtO6Dg,Copabanana,39.9515586,-75.2032578,3,Philadelphia,"Nightlife, Bars, Restaurants, American (Traditional)"
546,10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,40.110566,-75.0238988,4,Philadelphia,"Pakistani, Specialty Food, Halal, Restaurants, Indian, Health Markets, Vegetarian, Vegan, Ethnic Food, Food"
547,AbtYqoBGuvlWmR1gU0c3XA,Foodery,39.9448121788,-75.158305077,3.5,Philadelphia,"Food, Delis, Beer, Wine & Spirits, Restaurants"
549,7x76ngzub3j4PijMHm71nQ,Fratelly Pizza & Restaurant,40.0478786128,-75.0593309498,2,Philadelphia,"Pizza, Italian, Sandwiches, Restaurants"
552,vA5MHe9LqNQcp8k_CaFkHg,Dagwood's Pub,40.0506387,-74.9997615712,4,Philadelphia,"Restaurants, Pubs, Nightlife, Bars, Seafood"
554,NDHgJsy-4Lb6WhERPXPs0A,Alena’s Cafe,40.0513741,-75.1849412,5,Philadelphia,"Cafes, Restaurants"
558,gIdsoqeal31OEuBXhAaPPw,Cornerstone Inn,40.033236,-75.215314,3.5,Philadelphia,"Breakfast & Brunch, American (Traditional), American (New), Restaurants, Sports Bars, Bars, Nightlife"
562,WA2dW8HafdFte-dEWStZzg,Kato's Cajun,39.9515705,-75.1680038,2.5,Philadelphia,"Cajun/Creole, Restaurants"
563,F1hbIYD1lNzbprtckd7bVg,Venuto's Old World Pizza,40.0322069,-75.2142546,3,Philadelphia,"Pizza, Restaurants, Italian"
564,-OIUunijjcq_ZzyyQhPPFQ,Zorba's Taverna,39.9671642,-75.1748969,4.5,Philadelphia,"Restaurants, Greek, Mediterranean"
570,VJEzpfLs_Jnzgqh5A_FVTg,Jasmine Rice - Rittenhouse,39.9470839462,-75.1682054067,3.5,Philadelphia,"Soup, Thai, Restaurants, Salad"
571,1UNorskttXSWuEcgzKzXcA,Xochitl,39.9428742,-75.1456449,3.5,Philadelphia,"Lounges, Restaurants, Asian Fusion, Mexican, Latin American, Nightlife, Bars"
572,"0qbMXG1Aw3a2beoQhU52lQ",Al Sham Restaurant - Philadelphia,40.0300231,-75.1803247,3.5,Philadelphia,"Restaurants, Halal, Kebab, Middle Eastern"
575,NoaeOhk_wLceJqFruhRX1A,The Set Table,40.0098914,-75.1905348,4,Philadelphia,"American (New), Breakfast & Brunch, Restaurants, Sandwiches"
576,hUX1yAimviBIhb21D_KtcQ,Cactus Restaurant & Bar,40.0245627,-75.2209958,3,Philadelphia,"Mexican, Restaurants, Bars, Tex-Mex, Nightlife"
577,RVLF2RaStLkJiQCqBHknDw,Mom Mom's Kitchen and Polish Food Cart,39.9439859,-75.167449,5,Philadelphia,"Food, Polish, Food Trucks, Street Vendors, Restaurants"
578,"0JoB3ThhI-DS78-1Ks1EUQ",Hibachi 2 Go,39.9242167,-75.1703845,3.5,Philadelphia,"Sushi Bars, Japanese, Restaurants"
579,D4AJVjAiJULF04BjN7bhiA,Snackbar,39.948831,-75.1740669,3.5,Philadelphia,"Bars, Tapas Bars, Nightlife, Wine Bars, Restaurants"
583,IKXaAODca0KYqr8Fo4sgjw,Gaby’s Station Pizza,39.9282246,-75.1568413,4,Philadelphia,"Mexican, Restaurants, Pizza"
585,S0TBIuX2tkMjM0SCILJrtw,Day Break Eggs,39.9387267,-75.1923844,4.5,Philadelphia,"Restaurants, Breakfast & Brunch"
590,17Y8circEnkMMXKfLo8Ztg,Bitar's,39.9346516,-75.1602726,4,Philadelphia,"Restaurants, Middle Eastern, Falafel, Bakeries, Food, Greek, Mediterranean"
595,z5YxP_jyIU7dRKUA7V_H0w,Cily Chicken Rice,39.955545,-75.1554729,4.5,Philadelphia,"Hainan, Fast Food, Chinese, Coffee & Tea, Food, Restaurants, Thai"
596,DGvkU7CkdBs6lNbncQmF3A,Franklin's,40.0110062,-75.189062,3.5,Philadelphia,"Restaurants, Burgers, Nightlife, Beer, Wine & Spirits, American (New), Bars, Food, Karaoke, Sports Bars"
597,MF5-JPr0auUkY_WLTTVUaA,Tacodelphia,39.9448608451,-75.1652079004,4,Philadelphia,"New Mexican Cuisine, Mexican, Tex-Mex, Tacos, Restaurants"
601,FHNIvNgh3fS7VZQq2Y3dsA,Cheu Noodle Bar,39.9467949,-75.1577025,4,Philadelphia,"Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese"
603,LY6OCkHEwfZtdOoQawNkWg,Samosa Vegetarian,39.9488451,-75.1612613,4.5,Philadelphia,"Indian, Restaurants, Vegetarian, Buffets"
606,3DDRYqCzc3Yhh7WOpNh7tg,El Limon,40.0027825,-75.2222705,4,Philadelphia,"Mexican, Restaurants"
607,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,39.9835674,-75.1293858,4.5,Philadelphia,"Coffee & Tea, Breakfast & Brunch, Books, Mags, Music & Video, Bookstores, Tea Rooms, Bagels, Shopping, Sandwiches, Restaurants, Food"
608,3J8PwNptOmUSwPI6WTTaiw,Keshet Kitchen,39.9404826,-75.1507871,4.5,Philadelphia,"Restaurants, Desserts, Comfort Food, Food, Middle Eastern"
611,RjISdNawGnpjsewMTSGgsA,KASUMI SUSHI,39.9102554,-75.1869588,4,Philadelphia,"Restaurants, Japanese, Sushi Bars"
617,kxX2SOes4o-D3ZQBkiMRfA,Zaika,40.0798480557,-75.025079772,4,Philadelphia,"Halal, Pakistani, Restaurants, Indian"
618,FsRAHiYUERqUIeGVt49svA,Qdoba Mexican Grill,39.951634,-75.1721,3,Philadelphia,"Restaurants, Mexican"
620,CvNdlrRJWajPz7gWoQAeJQ,Metro Grille,39.949904,-75.161599,3,Flanders,"Restaurants, Asian Fusion, American (New)"
621,MUQDp-1rzSN3lCjUycNLug,Dunkin',39.9385148,-75.1981973,2,Philadelphia,"Donuts, Food, Coffee & Tea, Restaurants"
625,LnZvGYbqozanOSevcftnrw,HipCityVeg - University City,39.953549,-75.202991,4,Philadelphia,"Sandwiches, Food, Burgers, Restaurants, Vegan, Desserts"
626,lqBurWf5LxIhUQ0HtXTu_A,Philadelphia Cricket Club,40.0650212,-75.2065334,4,Philadelphia,"Venues & Event Spaces, Restaurants, Active Life, Event Planning & Services, Sports Clubs, Beaches, Tennis, Swimming Pools, Golf"
630,RXItVN-qOBgbp_vBalAkOw,Goldie,39.953074,-75.192585,4.5,Philadelphia,"Mediterranean, Falafel, Restaurants, Fast Food"
633,jULIPydhMj18KOI5OHTwfA,Buena Onda,39.9609147337,-75.1708267829,4,Philadelphia,"Tacos, Restaurants, Mexican"
635,7BmboJEmyQ_DAgTCoCgpgg,Vientiane Bistro,39.9881000819,-75.1282148436,4.5,Philadelphia,"Vegan, Restaurants, Laotian, Asian Fusion, Thai, Cafes"
636,WkNJ3FnK5WVW3thVUe-WSw,Izzy's 33,39.9280043249,-75.160044618,4.5,Philadelphia,"Mexican, Restaurants, Cafes, Breakfast & Brunch, Italian"
652,UjXH7iq8eYauQoGswkxGYw,Wawa,40.0607947,-75.1920424,2.5,Philadelphia,"Food, Restaurants, Convenience Stores, Delis, Coffee & Tea, Sandwiches"
653,kkcQYuF3w5iHnHMf0EnRhQ,Joe's Steaks + Soda Shop,40.0185131,-75.0581372,4.5,Philadelphia,"Sandwiches, Restaurants, Cheesesteaks"
654,Pab9VzWLe20vrdGn0rxNfQ,Ava Restaurant,39.9420412,-75.147714,3.5,Philadelphia,"Restaurants, American (New), Italian"
656,fnjKM583kumn7z0Z00Rc9g,Little Caesars Pizza,40.0627091,-75.1520337,3,Philadelphia,"Restaurants, Food, Pizza"
657,zzyx5x0Z7xXWWvWnZFuxlQ,Walnut Street Pizza,39.9491834,-75.1647772,2.5,Philadelphia,"Pizza, Caterers, Italian, Gluten-Free, Event Planning & Services, Restaurants"
659,8wQq1jGlJ4hj691c7WLdQQ,Amici's Deli,39.921989042,-75.1805423945,3,Philadelphia,"Restaurants, Delis, Italian"
660,7yPzOek7Af2dKWGYKpcHWA,Khmer Kitchen,39.9274110049,-75.1556555182,4.5,Philadelphia,"Restaurants, Cambodian"
662,JAMmjTFdUGBpV24K1riSjQ,Yellow Bicycle Canteen,39.9472244065,-75.1572515,5,Philadelphia,"Caterers, Event Planning & Services, Cafes, Vegetarian, Restaurants, Sandwiches"
663,vUrTGX_7HxqeoQ_6QCVz6g,Suraya,39.9736865005,-75.1339557767,4.5,Philadelphia,"Active Life, Beer Gardens, Grocery, Middle Eastern, Specialty Food, American (New), Parks, Cafes, Food, Nightlife, Restaurants, Coffee & Tea, Lebanese"
667,LdK6Tqr9-QK8eNezCUes9A,Mel's Kitchen,40.0359954,-75.2359063583,4.5,Philadelphia,"Sandwiches, Soup, Cheesesteaks, Event Planning & Services, Breakfast & Brunch, Restaurants, Caterers"
669,mFE9V6LPpsDRUQLEBsBRRA,Pearl of East,39.9186353,-75.1824221,3,Philadelphia,Restaurants
670,r2cjbHG_WGWUkaPCbLpo-A,Philly Fusion & Grill Chicken Bowl,39.962004,-75.1722752,4,Philadelphia,"Restaurants, American (Traditional)"
674,SiHnuDYGCzm4NeMQILPyzw,Ramada Philadelphia Northeast,40.1033326,-75.0051621,1.5,Philadelphia,"Event Planning & Services, Restaurants, Hotels, Hotels & Travel"
675,DytKODMqcvQ7MWA0NN2uNw,Lloyd Whiskey Bar,39.9713575331,-75.127588677,4,Philadelphia,"Nightlife, Restaurants, Wine Bars, Cocktail Bars, Gastropubs, Bars, American (New), Lounges"
676,gCcJTKC40CL0XtYYGfcXDw,Smiley's Cafe,40.024774,-75.2214354,4.5,Philadelphia,"Juice Bars & Smoothies, Food, Mediterranean, Greek, Restaurants, Sandwiches"
679,t5RIuLUvE5fxr0TaRWxeQg,Il Tartufo,40.0255207,-75.2232588,3,Philadelphia,"Italian, Restaurants"
680,9EkU93HxB6gMAvuvkfVqVA,Park Manor Deli,40.0303618,-75.1799143,2.5,Philadelphia,"Delis, Cheesesteaks, Restaurants, Sandwiches"
685,WRMlifrYLjRY8q5YUUbfZA,iPho Vietnamese Restaurant,39.9674553,-75.169558,3.5,Philadelphia,"Vietnamese, Restaurants"
686,fFA6bjWbq724vB1tW4V9pQ,McDonald's,40.0503776775,-75.0094825029,1.5,Philadelphia,"Coffee & Tea, Food, Fast Food, Restaurants, Burgers"
688,BkzPB-keyU1Ri1Fd8YuiAw,Happy Joy Family Restaurant,39.9710521,-75.1582199,4.5,Philadelphia,"Breakfast & Brunch, American (Traditional), Restaurants"
690,wCluBbW9nzS7MEMFltMwJw,Tasties,39.9717941,-75.2261989,2.5,Philadelphia,"Food, Imported Food, Food Trucks, Desserts, Seafood, Steakhouses, Ethnic Food, Sandwiches, Soul Food, Specialty Food, Restaurants"
698,pKg4NleedNE_SxkfN_NlTQ,The Original Hot Dog Factory,39.9554278,-75.1643767,3.5,Philadelphia,"Hot Dogs, Restaurants"
702,FnEkr6LzjuGsg93Z7fkl7Q,Misconduct Tavern,39.954395,-75.169849,3,Philadelphia,"Bars, American (New), Nightlife, Restaurants"
704,Bmh7d4yVxpgLPQ8KLcy_4Q,Mediterra Grill,39.9887627,-75.249793,3.5,Philadelphia,"Restaurants, American (New), Salad, Sandwiches, Mediterranean"
705,wsr5zfPb6OZX4mQ7S-D8rQ,The Boilermaker,39.948104,-75.159407,4,Philadelphia,"Bars, Food, American (New), Restaurants, Nightlife, Beer, Wine & Spirits"
707,KGo93t2QwqryygJXGv9MTw,Michelfelder's Deli,39.9516322,-75.1558474,4.5,Philadelphia,"Delis, Sandwiches, Restaurants, Salad"
709,3sdlpskDaXr1P59BYjGoFw,Giovani Pizza,39.9512536,-75.1661282,3.5,Philadelphia,"Burgers, Salad, Pizza, Restaurants"
711,fB_VJEJTIMyWv5hC9T-xwA,So Korean Grill,40.0453172867,-75.1176526374,4.5,Philadelphia,"Korean, Barbeque, Restaurants"
712,cNfeKIYIv07oxqVozMbjpw,Marathon,39.948486,-75.1573477,3.5,Philadelphia,"Sandwiches, American (New), Restaurants"
713,yYpU8EWucx32OYIIHqP63A,Oteri's Italian Bakery | North 5th St,40.0263283,-75.1324873,2.5,Philadelphia,"Restaurants, Shopping, Jewelry, Event Planning & Services, Desserts, Bakeries, Caterers, Food"
715,MoU6F7B9bSLG6Ykan-9G_g,Los Jimenez,39.915332,-75.1584048,4.5,Philadelphia,"Restaurants, Mexican"
718,4_W5pstoN1166TGjjPOrMg,Prohibition Taproom,39.9613018,-75.1593118,4,Philadelphia,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates"
720,OL9CgTWy7rU2eNq6F13JBg,Checkers,40.0752499144,-75.0323500112,1.5,Philadelphia,"Burgers, Restaurants, Chicken Wings, Fast Food, Hot Dogs"
723,zxY4DgtXsVHihSUpsmwamg,P & S Ravioli,39.928473,-75.1619827,4.5,Philadelphia,"Food, Do-It-Yourself Food, Restaurants, Italian"
724,AWJyivVwe3t9BO-k8D0ynQ,Cafe Square One,39.9489068,-75.1460802,4.5,Philadelphia,"Food, Coffee & Tea, Cafes, Salad, Sandwiches, Sushi Bars, Restaurants, Breakfast & Brunch"
726,SADPX8WX34EQDj_jqtacMw,Bai Wei,39.9554771,-75.1572987,4,Philadelphia,"Chinese, Food, Bubble Tea, Restaurants, Dim Sum, Szechuan"
728,roc-xyyzN5b_nImb0NdRLQ,Earl of Sandwich,39.8768139466,-75.2398777179,3.5,Philadelphia,"Restaurants, Sandwiches, Wraps, Salad"
730,uE40984_YDgVvPeRpFcCaQ,The Fat Ham,39.9524388,-75.1873387,4,Philadelphia,"Southern, Tapas/Small Plates, Restaurants"
732,HTqXI5S2XcSlh_ylx9sE6g,Termini Bros Bakery,39.9530477103,-75.1590135265,4,Philadelphia,"Food, Restaurants, Bakeries"
734,L6oy16zB52ZkaD6N8-D-Yg,Jeisy Grilled Chicken,40.036142,-75.174734,4,Philadelphia,"Barbeque, Restaurants, American (Traditional)"
736,mDd3GFkYQKXhTlpm7SHtCQ,Green Basil Thai Kitchen,39.9413000709,-75.1472321594,4,Philadelphia,"Thai, Restaurants"
738,NMtUD873aWrNjljt3VOcFA,Juniper Commons,39.9440648,-75.1653273,3.5,Philadelphia,"American (Traditional), Breakfast & Brunch, Restaurants, Diners"
739,KMQrA590JiprwoOnu4UKVQ,Park Salad Bar,39.9491534,-75.1529191,3.5,Philadelphia,"Asian Fusion, Pizza, Salad, Restaurants, Chinese"
740,7UJZQyroV-TvndJabqiXqw,Asadero los tios,40.0568875,-75.0154664,4.5,Philadelphia,"Dominican, Caribbean, Mexican, Restaurants"
741,HUp0fqvl0XbZmrCp5FfBjw,Fresh Gulf Seafood,39.920544,-75.188066,4,Philadelphia,"Seafood, Restaurants, Distilleries, Farmers Market, Food"
745,YIdYc6tQIFRJPNIaPBupYQ,Zio Pizza Palace & Grill,39.955065,-75.1541846,4,Philadelphia,"Fast Food, Italian, Vegetarian, Burgers, Vegan, Restaurants, Pizza, Chicken Wings"
746,fpde_5H6mH5ufv1tUfBAKQ,Authentic LanZhou Handpulled Noodles,39.9536866,-75.1561742,3.5,Philadelphia,"Noodles, Restaurants"
748,j99PtxlKTW_u5alE4jiqHQ,Ralphs Italian Restaurant,39.9400584,-75.1578655,3.5,Philadelphia,"Restaurants, Italian"
749,B-DiQpcSTJ7oMMnwzbAGTQ,Cucina Zapata,39.9542886,-75.1855377,4.5,Philadelphia,"Thai, Food Stands, Restaurants, Mexican"
751,6CsLAjWXFlLpErBZEmGQ5g,Sky Cafe,39.9208882,-75.173682,4.5,Philadelphia,"Indonesian, Restaurants"
753,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,40.0252890632,-75.2227872271,4,Philadelphia,"Coffee & Tea, Bagels, Food, Breakfast & Brunch, Restaurants"
754,5ezrDoezdUlJpUa5Jg6dUQ,In the Valley,39.929453,-75.1636243,4,Philadelphia,"Nightlife, Restaurants, Wine Bars, Bars, Tapas/Small Plates, Cocktail Bars, American (New)"
756,4RMHlggaIdNibPUJPVEd6w,Bridgewater's Pub,39.95528,-75.18251,3.5,Philadelphia,"American (New), Bars, Restaurants, Nightlife"
